,time,671,716,1164,1142,694,1209,1187,739,672,1165,717,1188
0,0,78.5380678291519,75.75032101276093,96.53120107424313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,64.49926156433015,65.67265112733617,106.23897683590954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,51.17541472339212,70.77947078730774,76.30716489875707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,63.924308894616,54.44949014801058,66.8678930856401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,51.689043212239575,66.39906516413194,81.50725028065447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,69.77323595872753,67.21708376770862,98.0410108335343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,56.54777049390204,67.60585491959631,87.39405443116584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,51.876232972715556,69.58651611703252,81.20521035485996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,66.4938651546429,80.45545293740331,84.85621823011441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,65.07028381267946,74.30269426262743,77.17791581068894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,51.863471857804356,67.36286589639664,76.43512633537239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,53.26211910623647,64.91388748068363,74.84834505438627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,52.80044731604012,72.3938840265451,88.52719096815011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,50.736648946184445,62.2774193879915,79.84002659150389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,63.19136052777429,64.97223968837963,85.25148800400133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,58.5874734401189,62.29367992430581,80.17640474456641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,56.552213827846884,59.24722286854774,87.01687363431839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,46.005815024308404,79.34916174480176,75.68098267604701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,43.035826382231186,70.24951852490419,69.80245495475764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
