,time,211,256,727,772,234,705,750,212,728,279,257,773,235,751
0,0,51.03801744487234,74.9032160684922,59.33164647966555,72.55189545486792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,54.65177405097616,59.05411590225026,52.60708500350602,59.22622905014739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,49.139823683358635,51.07506649910064,67.19751596736013,66.63935077389044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0,66.95780153163558,35.054215145623616,64.61316569159891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,58.10386802851544,54.98160116904375,62.368519642093474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,70.89856306690892,61.6376927442363,66.14990186435361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,70.49622885620988,47.029918059588255,90.62734247696423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,78.59016354312651,65.84367904443896,58.81238047228558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,75.13358659258346,48.381626840200596,66.25879117019446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,58.89774891310683,45.35261947085125,63.311087013132145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,70.62067091422787,36.779133380317006,49.74776922483282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,62.660335182307435,40.241486715143274,56.22628317664997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,59.42055731975122,63.51654569932283,53.115434270344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,87.1378397681932,55.834782122842824,63.673776890939386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,63.065089506682746,46.63364850142723,59.00706835909392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,63.344116387068,0.0,52.973829216183006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,50.566588233697715,0.0,61.59498451225478,46.62916517580583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,63.81460015998308,0.0,69.62753412272976,74.33529671148622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,71.05628268773786,0.0,66.75961522515172,58.371349760141726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,57.61752386125781,0.0,68.6965114712122,39.33567304092793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,68.50405279372235,0.0,76.36720079527127,37.57638282367775,45.26641755114301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,55.626259603273326,0.0,68.80962029360836,57.387577425414534,63.95738301440091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,57.507129474964756,0.0,62.94260126102328,55.84594835817749,42.617230972950395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,77.60560448861413,0.0,63.04083427959719,46.699580073935465,53.54133850792878,54.57715104385766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,62.64812851873732,0.0,65.46279077707051,48.10118228495511,43.949576136780635,46.14002762096756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,78.1359731919426,0.0,56.008225459527814,52.906442605415535,59.960229079728094,42.71245323912509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,49.27759358923735,0.0,51.30726343128166,56.09836686118949,42.95479387396678,52.746198217755925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,53.964561117556826,0.0,65.38325259220827,64.28519037414623,41.138483708466744,53.169572819186214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,75.89088105571568,0.0,59.96851543122885,61.138173316382826,48.7726942007932,45.84317690143282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,61.8413695922719,0.0,56.039889409836675,43.25530910700317,58.50203626236522,48.60370898049028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,64.2047041276253,0.0,61.25581782090989,46.45318098488144,42.96741796322164,60.160533166625996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,69.6864181806039,0.0,61.80877824805917,77.14273079444212,48.013136682065564,62.89229572979889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,74.03273373409938,0.0,62.215972622196595,70.14888554006565,45.683653047175596,60.43351961820338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,63.64636919924288,0.0,53.69098401206767,59.46371784830089,33.80501723294245,54.727096553433014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,75.73077742054525,0.0,55.482690187432254,67.74401881390449,43.12401537378757,51.04056098059263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,58.112105592423376,0.0,56.73417612449353,48.884704897835405,47.511864837482996,65.98895425696439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,68.69053821257893,0.0,78.33152241854273,57.32850500034367,39.5147348675719,39.90199248076627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,59.114353025574026,0.0,58.189204657083415,50.24078817350474,47.26726973746318,61.60151685706363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,56.514685602360274,0.0,75.20679238736423,63.6129647946404,46.27426563744359,54.485990599596924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,70.72658062387528,0.0,64.76306040434794,58.55927139533033,45.03566604155391,60.8835838465104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,58.91806679205106,0.0,63.72208093144013,66.64140471855194,46.69960192170011,48.08732037716782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,58.385145191378264,0.0,43.007184625824635,65.56602480685908,57.67822134750385,55.510306487515315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,0.0,62.55710908008726,0.0,60.90027696119677,59.63759122645783,43.505007782649635,53.061701353590806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0.0,59.0966663474877,0.0,61.261544167500695,47.10176986996548,52.567265699289294,72.42794284793803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0.0,68.4353157814903,0.0,58.8476153726369,65.61599587588421,54.14267792431576,58.28597504559225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0.0,58.78341132842287,0.0,57.98961125631541,67.69045196111263,53.236508863546774,58.700660218976964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,0.0,56.5480743905736,0.0,79.98303878176509,60.61327406974903,67.74247063980091,52.83396282543272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,0.0,70.99054939341408,0.0,63.0446356136589,71.63341408174577,46.91005083735611,56.12366802064313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,0.0,52.47859098530869,0.0,60.99242050453494,64.35755839090102,47.994835880299675,83.69825922663411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,0.0,70.81878472570266,0.0,58.552045961236985,70.26782359561206,48.13314112000815,73.6758505257197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,0.0,64.0147960006334,0.0,59.88070125699918,66.87655834228264,52.60354003778691,69.04188916749857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,0.0,66.33505055711312,0.0,55.61733169692726,65.96676356634654,47.33912958631288,66.88749932156753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,0.0,68.6367741384035,0.0,59.36603013436759,59.90574924576189,45.5926714017251,71.22857047631513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,0.0,56.31671789245263,0.0,76.69503766711104,62.78239902152624,57.229099981276576,67.22531106028633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,0.0,51.11537974129067,0.0,53.65620988838759,57.54070929303323,51.177208505218736,56.41668820690225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0.0,43.00661851353863,0.0,52.44822680564464,67.6011935541284,0.0,64.52759947857633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0.0,65.13175476852656,0.0,46.96657034528511,69.41300694797563,0.0,65.09534480873435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0.0,66.27562545287523,0.0,64.44282506820372,76.92812774384667,0.0,73.38403926818654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,0.0,54.33995508442126,0.0,62.3204938574258,78.84327367218975,0.0,62.55823320667198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,0.0,65.31806129502588,0.0,58.56529620664749,64.68737006577106,0.0,62.0024573952815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,0.0,55.073131809195615,0.0,63.28319325340349,71.55793609541035,0.0,63.607814560820245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0.0,60.901359296631355,0.0,57.19214153342941,65.04751452079178,0.0,73.00748400328274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0.0,50.11759685278274,0.0,42.11130984187879,77.00883905645868,0.0,61.139264325469156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0.0,63.12657132134035,0.0,66.72347692644263,70.66668458416528,0.0,53.18938109527106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,0.0,55.58939539560187,0.0,59.83096095835102,67.90474494154128,0.0,64.55392306601138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,0.0,45.9306278294669,0.0,60.27169446494365,81.85767982956358,0.0,86.30461712178466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,0.0,51.69439513347774,0.0,32.54652630180303,79.0046277413837,0.0,72.7718729956191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0.0,51.87082016491431,0.0,60.00042151063126,65.41756631333217,0.0,62.780247106099935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0.0,57.81226795650803,0.0,40.48124100145162,77.7570000993768,0.0,71.01921045097242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0.0,46.792496527598956,0.0,64.47874236698866,75.25083365045101,0.0,63.17547830177181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0.0,51.154829127634656,0.0,38.833329677584146,72.46084019288617,0.0,67.18201796767752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0.0,41.85007113525798,0.0,54.83058971387415,91.13767657200853,0.0,69.7373063737349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
