,time,162,207,610,655,677,140,633,185,678,163,230,611,656,208
0,0,80.29327268600463,57.409755186508995,49.92599988011075,66.05422641037747,53.20077399101427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,88.1157431066712,63.567378973047845,55.433431399447684,74.5966940769856,68.44757512399616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,67.79338625229934,50.01663982222543,37.33446179975952,82.14185378410549,65.8234571407507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,77.81754184013003,57.91542349598009,47.050351319116345,72.40075465674208,64.17725764906729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,77.65657828296874,55.49386202274198,70.02549523558253,69.5885028356265,55.158213759819645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,66.50282391484222,58.74487917821466,57.62848614253734,68.47625310467714,46.14100644484101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,87.98109029568847,57.406567034231905,53.44211532238161,82.25006603158849,55.0731874716903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,72.95319488177398,53.515862640629926,51.88326804959699,71.3256388918098,58.48275524837176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,66.51501344097727,58.670253114636374,56.57494822683105,71.84876168206937,52.769431060110165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,75.8684663885333,55.48818840443148,47.147996797802534,74.34900008044615,64.28719280636415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,69.26845163873278,67.31585372072145,59.48354148112204,81.57822699274777,63.738490908427806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,77.18915210833636,66.37708306247923,71.4457637900372,82.45971723866141,47.13642660528956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,72.06542219119942,56.70555641081795,63.59156280494585,65.68632509679998,40.734062110960885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,73.12454074308027,52.09141354766747,46.10004472554473,74.83142300620979,37.87786464324196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,81.74956876823451,61.9306236617785,55.79041210217912,76.5081431792234,49.03049947774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
